,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
11,Florida,US,2020-04-28 02:32:46,27.7663,-81.6868,32138,1088,,31050.0,12.0,151.36154271406912,356463.0,5211.0,3.3854004605140333,84000012,USA,1678.847146695041,16.214450183583295
12,Georgia,US,2020-04-28 02:32:46,33.0406,-83.6431,24302,995,,23307.0,13.0,239.67904193081384,127169.0,4681.0,4.094313225248952,84000013,USA,1254.2072291704244,19.26178915315612
13,Grand Princess,US,2020-04-28 02:32:46,,,103,3,0.0,100.0,99999.0,,,,2.9126213592233015,84099999,USA,,
14,Guam,US,2020-04-28 02:32:46,13.4443,144.7937,141,5,128.0,136.0,66.0,85.85572584622692,1568.0,3.0,3.5460992907801416,316,GUM,954.7643838786086,2.127659574468085
15,Hawaii,US,2020-04-28 02:32:46,21.0943,-157.4983,607,16,488.0,591.0,15.0,42.87371113996042,29010.0,68.0,2.6359143327841843,84000015,USA,2049.0384846297393,11.202635914332783
16,Idaho,US,2020-04-28 02:32:46,44.2405,-114.4788,1897,56,983.0,1841.0,16.0,117.7897257803026,19895.0,169.0,2.9520295202952034,84000016,USA,1235.3329438055455,8.908803373748023
17,Illinois,US,2020-04-28 02:32:46,40.3495,-88.9861,45883,1983,,43900.0,17.0,390.97100093194643,227628.0,4672.0,4.32186212758538,84000017,USA,1939.6279014043787,10.18242050432622
18,Indiana,US,2020-04-28 02:32:46,39.8494,-86.2583,15961,844,,15117.0,18.0,243.90303536341872,84476.0,1493.0,5.287889229998121,84000018,USA,1290.8936041200527,9.354050498089093
19,Iowa,US,2020-04-28 02:32:46,42.0115,-93.2105,5868,127,2021.0,5741.0,19.0,223.90853176215785,38150.0,300.0,2.16428084526244,84000019,USA,1455.710716892693,5.112474437627811
20,Kansas,US,2020-04-28 02:32:46,38.5266,-96.7265,3473,126,,3347.0,20.0,142.42432195688474,27167.0,496.0,3.627987330837892,84000020,USA,1114.0920111150845,14.281600921393606
21,Kentucky,US,2020-04-28 02:32:46,37.6681,-84.6701,4156,213,1511.0,3943.0,21.0,121.40321788635129,48474.0,1274.0,5.1251203079884515,84000021,USA,1416.0008623250706,30.654475457170356
22,Louisiana,US,2020-04-28 02:32:46,31.1695,-91.8678,27068,1740,17303.0,25328.0,22.0,588.7847255303477,146989.0,1683.0,6.428254765775084,84000022,USA,3197.3133597229307,6.217674006206591
23,Maine,US,2020-04-28 02:32:46,44.6939,-69.3819,1023,51,549.0,972.0,23.0,87.13754444185123,17807.0,161.0,4.98533724340176,84000023,USA,1516.7724866823507,15.73802541544477
24,Maryland,US,2020-04-28 02:32:46,39.0639,-76.8021,19487,945,1263.0,18542.0,24.0,327.87988561977414,104976.0,4101.0,4.849386770667625,84000024,USA,1766.2810526413198,21.04479909683379
25,Massachusetts,US,2020-04-28 02:32:46,42.2302,-71.5301,56462,3003,,53459.0,25.0,822.6089095034042,244887.0,5237.0,5.318621373667245,84000025,USA,3567.8195604399452,9.275264779851936
26,Michigan,US,2020-04-28 02:32:46,43.3266,-84.5361,38210,3407,8342.0,34803.0,26.0,479.5877729091021,157760.0,2667.0,8.91651400157027,84000026,USA,1980.1038224061751,6.979848207275583
27,Minnesota,US,2020-04-28 02:32:46,45.6945,-93.9002,3811,286,1842.0,3525.0,27.0,77.04521589844506,61268.0,861.0,7.504591970611387,84000027,USA,1238.6266826727715,22.59249540802939
28,Mississippi,US,2020-04-28 02:32:46,32.7416,-89.6787,6094,229,,5865.0,28.0,210.48588597840703,63462.0,1060.0,3.757794552018378,84000028,USA,2191.968378070507,17.394158188382015
29,Missouri,US,2020-04-28 02:32:46,38.4561,-92.2884,7305,343,,6962.0,29.0,124.67027655809687,71106.0,679.0,4.695414099931553,84000029,USA,1213.5256242217708,9.295003422313483
30,Montana,US,2020-04-28 02:32:46,46.9219,-110.4544,449,14,352.0,435.0,30.0,51.848353381748225,13033.0,61.0,3.11804008908686,84000030,USA,1504.9879501655334,13.585746102449887
31,Nebraska,US,2020-04-28 02:32:46,41.1254,-98.2681,3358,56,,3302.0,31.0,220.15745388363518,22363.0,,1.6676593210244193,84000031,USA,1466.1647234067104,
32,Nevada,US,2020-04-28 02:32:46,38.3135,-117.0554,4700,206,,4494.0,32.0,155.7995383692827,38813.0,,4.382978723404255,84000032,USA,1286.605847388717,
33,New Hampshire,US,2020-04-28 02:32:46,43.4525,-71.5639,1938,60,779.0,1878.0,33.0,145.91747305270198,19724.0,242.0,3.095975232198142,84000033,USA,1485.0754584579431,12.487100103199177
34,New Jersey,US,2020-04-28 02:32:46,40.2989,-74.521,111188,6044,,105144.0,34.0,1251.8083941010045,227775.0,6407.0,5.435838399827318,84000034,USA,2564.401346965107,5.762312479764002
35,New Mexico,US,2020-04-28 02:32:46,34.8405,-106.2485,2825,99,650.0,2726.0,35.0,169.4119396737576,56615.0,412.0,3.504424778761062,84000035,USA,3395.1352087185082,14.584070796460175
36,New York,US,2020-04-28 02:32:46,42.1657,-74.9481,291996,22668,23887.0,269328.0,36.0,1731.7808377604565,826095.0,57103.0,7.763120042740311,84000036,USA,4899.435235995439,19.55608980944945
37,North Carolina,US,2020-04-28 02:32:46,35.6301,-79.8064,9428,340,,9088.0,37.0,95.06068588281259,109920.0,473.0,3.6062791684344506,84000037,USA,1108.3019295968138,5.016970725498515
38,North Dakota,US,2020-04-28 02:32:46,47.5289,-99.784,942,19,350.0,923.0,38.0,155.3383969473202,22434.0,77.0,2.0169851380042463,84000038,USA,3699.428447044778,8.174097664543524
39,Northern Mariana Islands,US,2020-04-28 02:32:46,15.0979,145.6739,14,2,11.0,12.0,69.0,25.388074858552155,65.0,,14.285714285714285,580,MNP,117.87320470042073,
40,Ohio,US,2020-04-28 02:32:46,40.3888,-82.7649,16325,753,,15572.0,39.0,146.0999153381195,119391.0,3232.0,4.612557427258807,84000039,USA,1068.4848387218026,19.797856049004594
41,Oklahoma,US,2020-04-28 02:32:46,35.5653,-96.9289,3281,197,2167.0,3084.0,40.0,89.70279694469156,53171.0,656.0,6.004266991770803,84000040,USA,1453.6993039762867,19.993904297470287
42,Oregon,US,2020-04-28 02:32:46,44.572,-122.0709,2354,92,,2262.0,41.0,58.74610750887057,51198.0,554.0,3.908241291418861,84000041,USA,1277.690404519607,23.534409515717925
43,Pennsylvania,US,2020-04-28 02:32:46,40.5908,-77.2098,43558,1886,,41672.0,42.0,346.0417905164148,203422.0,2800.0,4.329859038523348,84000042,USA,1616.0639402734314,6.42821066164654
44,Puerto Rico,US,2020-04-28 02:32:46,18.2208,-66.5901,1389,84,,1305.0,72.0,47.35106742737457,10702.0,,6.047516198704103,630,PRI,364.83162246779165,
45,Rhode Island,US,2020-04-28 02:32:46,41.6809,-71.5118,7708,233,452.0,7475.0,44.0,727.6084356513029,55885.0,718.0,3.0228334198235602,84000044,USA,5275.3499515273825,9.314997405293203
46,South Carolina,US,2020-04-28 02:32:46,33.8569,-80.945,5613,177,3701.0,5436.0,45.0,111.36960004761929,50761.0,944.0,3.1533939070016035,84000045,USA,1007.167694284198,16.818100837341884
47,South Dakota,US,2020-04-28 02:32:46,44.2998,-99.4388,2244,11,1316.0,2233.0,46.0,304.9360503986998,16375.0,150.0,0.4901960784313725,84000046,USA,2225.1906529762523,6.684491978609627
48,Tennessee,US,2020-04-28 02:32:46,35.7478,-86.6923,9918,184,4720.0,9734.0,47.0,151.07551048914618,154402.0,837.0,1.8552127445049404,84000047,USA,2351.921856275978,8.439201451905626
49,Texas,US,2020-04-28 02:32:46,31.0545,-97.5635,25321,666,11170.0,24655.0,48.0,110.16525397200321,290517.0,1563.0,2.6302278740966,84000048,USA,1263.9658421146264,6.17274199281229
50,Utah,US,2020-04-28 02:32:46,40.15,-111.8624,4236,41,1641.0,4195.0,49.0,147.80789997634238,100195.0,349.0,0.967894239848914,84000049,USA,3496.131382939005,8.23890462700661
51,Vermont,US,2020-04-28 02:32:46,44.0459,-72.7107,855,47,,808.0,50.0,140.02826769474166,15073.0,33.0,5.497076023391813,84000050,USA,2468.591905219697,3.8596491228070176
52,Virgin Islands,US,2020-04-28 02:32:46,18.3358,-64.8963,57,4,51.0,53.0,78.0,53.13793489204609,775.0,,7.0175438596491215,850,VIR,722.4894656374687,
53,Virginia,US,2020-04-28 02:32:46,37.7693,-78.17,13538,460,1843.0,13078.0,51.0,171.2103985845865,80679.0,3298.0,3.3978431082877827,84000051,USA,1020.3193785940207,24.361057763332838
54,Washington,US,2020-04-28 02:32:46,47.4009,-121.4905,13686,764,,12922.0,53.0,181.285857967842,175477.0,536.0,5.5823469238638035,84000053,USA,2324.3824710377758,3.9164109308782704
55,West Virginia,US,2020-04-28 02:32:46,38.4912,-80.9545,1063,34,455.0,1029.0,54.0,80.3478160964718,43039.0,100.0,3.1984948259642523,84000054,USA,3253.141728105409,9.407337723424273
56,Wisconsin,US,2020-04-28 02:32:46,44.2685,-89.6165,6081,281,,5800.0,55.0,117.51698836483256,67392.0,1415.0,4.620950501562243,84000055,USA,1302.368834054069,23.269199144877486
57,Wyoming,US,2020-04-28 02:32:46,42.756,-107.3025,520,7,342.0,513.0,56.0,104.57726651114149,8167.0,54.0,1.3461538461538465,84000056,USA,1642.4664146086398,10.384615384615383
58,Recovered,US,2020-04-28 02:32:46,,,0,0,111424.0,-111424.0,,,,,,84070001,USA,,
