,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
23,Maine,US,2020-04-21 23:40:34,44.6939,-69.3819,888,36,443.0,852.0,23.0,75.6384549993782,14964.0,139.0,4.0540540540540535,84000023,USA,1274.6101808679002,15.653153153153156
24,Maryland,US,2020-04-21 23:40:34,39.0639,-76.8021,14193,652,930.0,13541.0,24.0,238.80531721668046,73635.0,3158.0,4.593813851898823,84000024,USA,1238.9508583985255,22.25040512928909
25,Massachusetts,US,2020-04-21 23:40:34,42.2302,-71.5301,41199,1961,,39238.0,25.0,600.2384694596499,175372.0,3872.0,4.759824267579309,84000025,USA,2555.0382501050444,9.398286366173936
26,Michigan,US,2020-04-21 23:40:34,43.3266,-84.5361,32667,2575,3237.0,30092.0,26.0,410.01553984877364,117226.0,3357.0,7.882572626809932,84000026,USA,1471.346670165988,10.276425750757646
27,Minnesota,US,2020-04-21 23:40:34,45.6945,-93.9002,2567,160,1254.0,2407.0,27.0,51.89584602763277,47697.0,629.0,6.2329567588624855,84000027,USA,964.2680825788859,24.503311258278146
28,Mississippi,US,2020-04-21 23:40:34,32.7416,-89.6787,4716,183,,4533.0,28.0,162.8899636157151,52364.0,858.0,3.8804071246819336,84000028,USA,1808.6450497822952,18.193384223918574
29,Missouri,US,2020-04-21 23:40:34,38.4561,-92.2884,6066,224,,5842.0,29.0,103.52496887083035,57120.0,1001.0,3.692713484998352,84000029,USA,974.8345238875418,16.501813386086386
30,Montana,US,2020-04-21 23:40:34,46.9219,-110.4544,437,12,273.0,425.0,30.0,50.462651286913086,11241.0,59.0,2.7459954233409607,84000030,USA,1298.056437336819,13.501144164759724
31,Nebraska,US,2020-04-21 23:40:34,41.1254,-98.2681,1685,33,,1652.0,31.0,110.47209940259836,16372.0,,1.9584569732937684,84000031,USA,1073.3823213171158,
32,Nevada,US,2020-04-21 23:40:34,38.3135,-117.0554,3937,163,,3774.0,32.0,130.50697501273746,33055.0,,4.1402082804165605,84000032,USA,1095.73483846737,
33,New Hampshire,US,2020-04-21 23:40:34,43.4525,-71.5639,1490,42,521.0,1448.0,33.0,112.18629249149944,14339.0,206.0,2.8187919463087248,84000033,USA,1079.6236563997386,13.825503355704695
34,New Jersey,US,2020-04-21 23:40:34,40.2989,-74.521,92387,4753,,87634.0,34.0,1040.1376237166735,184826.0,7594.0,5.144663210191911,84000034,USA,2080.8606886364732,8.219771179927912
35,New Mexico,US,2020-04-21 23:40:34,34.8405,-106.2485,1971,58,501.0,1913.0,35.0,118.19856038831017,38755.0,291.0,2.942668696093353,84000035,USA,2324.091937011141,14.764079147640789
36,New York,US,2020-04-21 23:40:34,42.1657,-74.9481,258361,19104,23887.0,239257.0,36.0,1532.2971171681436,649325.0,57103.0,7.394304867994782,84000036,USA,3851.041084394336,22.10202004172457
37,North Carolina,US,2020-04-21 23:40:34,35.6301,-79.8064,7134,245,,6889.0,37.0,71.9307311294002,83331.0,427.0,3.4342584805158403,84000037,USA,840.2102264850081,5.985421923184749
38,North Dakota,US,2020-04-21 23:40:34,47.5289,-99.784,644,13,214.0,631.0,38.0,106.19737540772205,14987.0,54.0,2.018633540372671,84000038,USA,2471.397616825358,8.385093167701863
39,Northern Mariana Islands,US,2020-04-21 23:40:34,15.0979,145.6739,14,2,11.0,12.0,69.0,25.388074858552155,65.0,,14.285714285714285,580,MNP,117.87320470042073,
40,Ohio,US,2020-04-21 23:40:34,40.3888,-82.7649,13725,557,,13168.0,39.0,122.83132238993507,94239.0,2779.0,4.0582877959927135,84000039,USA,843.3880503245969,20.247723132969035
41,Oklahoma,US,2020-04-21 23:40:34,35.5653,-96.9289,2807,164,1702.0,2643.0,40.0,76.74359982436734,44344.0,561.0,5.842536515853224,84000040,USA,1212.3684327081387,19.985749910936946
42,Oregon,US,2020-04-21 23:40:34,44.572,-122.0709,2004,78,,1926.0,41.0,50.011554565750465,41128.0,471.0,3.8922155688622753,84000041,USA,1026.3848384132664,23.50299401197605
43,Pennsylvania,US,2020-04-21 23:40:34,40.5908,-77.2098,35249,1614,,33635.0,42.0,280.0318442975597,166851.0,2743.0,4.5788533008028605,84000042,USA,1325.5296108511486,7.781781043433857
44,Puerto Rico,US,2020-04-21 23:40:34,18.2208,-66.5901,1298,64,,1234.0,72.0,44.248873665033976,10087.0,,4.9306625577812015,630,PRI,343.86624704098443,
45,Rhode Island,US,2020-04-21 23:40:34,41.6809,-71.5118,5500,171,315.0,5329.0,44.0,519.1809024496843,39333.0,576.0,3.109090909090909,84000044,USA,3712.898624736988,10.472727272727274
46,South Carolina,US,2020-04-21 23:40:34,33.8569,-80.945,4439,124,2063.0,4315.0,45.0,88.07583370949261,41277.0,776.0,2.7934219418788016,84000045,USA,818.992157699195,17.481414733047984
47,South Dakota,US,2020-04-21 23:40:34,44.2998,-99.4388,1755,8,824.0,1747.0,46.0,238.4860821968441,12815.0,100.0,0.4558404558404559,84000046,USA,1741.4240133063004,5.698005698005698
48,Tennessee,US,2020-04-21 23:40:34,35.7478,-86.6923,7394,157,3828.0,7237.0,47.0,112.6287885215514,108182.0,760.0,2.1233432512848256,84000047,USA,1647.8776845872974,10.27860427373546
49,Texas,US,2020-04-21 23:40:34,31.0545,-97.5635,20574,533,6486.0,20041.0,48.0,89.51225999052146,205399.0,1419.0,2.5906483911733256,84000048,USA,893.6389953238611,6.8970545348498105
50,Utah,US,2020-04-21 23:40:34,40.15,-111.8624,3297,32,888.0,3265.0,49.0,115.04311761614748,72358.0,277.0,0.9705793145283592,84000049,USA,2524.807371692205,8.401577191386107
51,Vermont,US,2020-04-21 23:40:34,44.0459,-72.7107,818,40,1710.0,778.0,50.0,133.96856488222068,13111.0,41.0,4.88997555012225,84000050,USA,2147.263880404395,5.012224938875304
52,Virgin Islands,US,2020-04-21 23:40:34,18.3358,-64.8963,53,3,48.0,50.0,78.0,49.40895700488496,628.0,,5.660377358490566,850,VIR,585.4495282842972,
53,Virginia,US,2020-04-21 23:40:34,37.7693,-78.17,9630,324,1418.0,9306.0,51.0,121.78727569578727,58354.0,1581.0,3.364485981308411,84000051,USA,737.9828334321879,16.417445482866043
54,Washington,US,2020-04-21 23:40:34,47.4009,-121.4905,12392,664,,11728.0,53.0,166.41050954625157,141011.0,503.0,5.285361776645706,84000053,USA,1867.8430599081807,4.003820743452997
55,West Virginia,US,2020-04-21 23:40:34,38.4912,-80.9545,908,26,330.0,882.0,54.0,68.63200095540583,22763.0,85.0,2.8634361233480177,84000054,USA,1720.561935845708,9.361233480176212
56,Wisconsin,US,2020-04-21 23:40:34,44.2685,-89.6165,4625,244,,4381.0,55.0,89.37939009823229,52461.0,1252.0,5.275675675675676,84000055,USA,1013.8231749066734,27.07027027027027
57,Wyoming,US,2020-04-21 23:40:34,42.756,-107.3025,443,2,237.0,441.0,56.0,89.09178666237631,7621.0,52.0,0.4514672686230248,84000056,USA,1532.6602847719412,11.738148984198643
58,Recovered,US,2020-04-21 23:40:34,,,0,0,75204.0,-75204.0,,,,,,84070001,USA,,
