,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
15,Hawaii,US,2020-04-27 02:32:46,21.0943,-157.4983,606,14,482.0,592.0,15.0,42.803078996402,28483.0,68.0,2.31023102310231,84000015,USA,2011.8153449744525,11.221122112211221
16,Idaho,US,2020-04-27 02:32:46,44.2405,-114.4788,1897,56,938.0,1841.0,16.0,117.7897257803026,19565.0,169.0,2.9520295202952034,84000016,USA,1214.8423747451873,8.908803373748023
17,Illinois,US,2020-04-27 02:32:46,40.3495,-88.9861,43903,1933,,41970.0,17.0,374.09933644084396,214952.0,4595.0,4.402888185317632,84000017,USA,1831.6151644906336,10.466255153406374
18,Indiana,US,2020-04-27 02:32:46,39.8494,-86.2583,15012,813,,14199.0,18.0,229.4011883262729,81708.0,1446.0,5.415667466027179,84000018,USA,1248.5952768294105,9.632294164668263
19,Iowa,US,2020-04-27 02:32:46,42.0115,-93.2105,5476,118,1900.0,5358.0,19.0,208.95077026748064,36090.0,286.0,2.1548575602629656,84000019,USA,1377.1061539359712,5.2227903579254935
20,Kansas,US,2020-04-27 02:32:46,38.5266,-96.7265,3277,121,,3156.0,20.0,134.38655429101968,26227.0,485.0,3.69240158681721,84000020,USA,1075.5435335338948,14.800122062862375
21,Kentucky,US,2020-04-27 02:32:46,37.6681,-84.6701,4085,208,1501.0,3877.0,21.0,119.32919756153632,46558.0,1266.0,5.091799265605875,84000021,USA,1360.031525108937,30.99143206854345
22,Louisiana,US,2020-04-27 02:32:46,31.1695,-91.8678,26773,1729,14927.0,25044.0,22.0,582.3678682068863,143036.0,1701.0,6.4579987300638715,84000022,USA,3111.327471588549,6.3534157546782195
23,Maine,US,2020-04-27 02:32:46,44.6939,-69.3819,1015,50,532.0,965.0,23.0,86.45611691933432,17799.0,159.0,4.9261083743842375,84000023,USA,1516.091059159834,15.665024630541874
24,Maryland,US,2020-04-27 02:32:46,39.0639,-76.8021,18581,910,1177.0,17671.0,24.0,312.63591905891224,96665.0,3962.0,4.897475916258544,84000024,USA,1626.4437390791534,21.322856681556424
25,Massachusetts,US,2020-04-27 02:32:46,42.2302,-71.5301,54938,2899,,52039.0,25.0,800.4053747706073,236100.0,5104.0,5.276857548509228,84000025,USA,3439.799573762065,9.29047289671994
26,Michigan,US,2020-04-27 02:32:46,43.3266,-84.5361,37778,3315,8342.0,34463.0,26.0,474.1655819146836,193879.0,2757.0,8.774948382656572,84000026,USA,2433.4466847381264,7.297898247657367
27,Minnesota,US,2020-04-27 02:32:46,45.6945,-93.9002,3602,272,1774.0,3330.0,27.0,72.81996002786647,58987.0,829.0,7.551360355358135,84000027,USA,1192.5127657311934,23.014991671293725
28,Mississippi,US,2020-04-27 02:32:46,32.7416,-89.6787,5911,227,,5684.0,28.0,204.16509222487102,60788.0,1001.0,3.8402977499577062,84000028,USA,2099.6088015844125,16.934528844527154
29,Missouri,US,2020-04-27 02:32:46,38.4561,-92.2884,7120,283,,6837.0,29.0,121.51298687113615,69748.0,679.0,3.974719101123596,84000029,USA,1190.3494112764051,9.536516853932584
30,Montana,US,2020-04-27 02:32:46,46.9219,-110.4544,448,14,339.0,434.0,30.0,51.73287820717863,12862.0,61.0,3.125,84000030,USA,1485.2416953141326,13.616071428571427
31,Nebraska,US,2020-04-27 02:32:46,41.1254,-98.2681,3028,56,,2972.0,31.0,198.52196854069308,21228.0,,1.8494055482166447,84000031,USA,1391.7517662423486,
32,Nevada,US,2020-04-27 02:32:46,38.3135,-117.0554,4734,206,,4528.0,32.0,156.92659885961368,38186.0,,4.351499788762146,84000032,USA,1265.8215259934955,
33,New Hampshire,US,2020-04-27 02:32:46,43.4525,-71.5639,1864,60,777.0,1804.0,33.0,140.34580483500332,18751.0,238.0,3.218884120171674,84000033,USA,1411.815550676581,12.76824034334764
34,New Jersey,US,2020-04-27 02:32:46,40.2989,-74.521,109038,5938,,103100.0,34.0,1227.6026520486505,223144.0,6573.0,5.44580788349016,84000034,USA,2512.263304432803,6.02817366422715
35,New Mexico,US,2020-04-27 02:32:46,34.8405,-106.2485,2726,99,614.0,2627.0,35.0,163.4750256816507,53735.0,412.0,3.631694790902421,84000035,USA,3222.4249834935804,15.11371973587674
36,New York,US,2020-04-27 02:32:46,42.1657,-74.9481,288045,22269,23887.0,265776.0,36.0,1708.3480986476209,805350.0,57103.0,7.73108368484091,84000036,USA,4776.400011268592,19.824333003523755
37,North Carolina,US,2020-04-27 02:32:46,35.6301,-79.8064,8997,324,,8673.0,37.0,90.71499691214096,107894.0,451.0,3.601200400133378,84000037,USA,1087.8741665931461,5.012782038457264
38,North Dakota,US,2020-04-27 02:32:46,47.5289,-99.784,867,17,326.0,850.0,38.0,142.9706901839985,20717.0,71.0,1.96078431372549,84000038,USA,3416.2904135431336,8.189158016147635
39,Northern Mariana Islands,US,2020-04-27 02:32:46,15.0979,145.6739,14,2,11.0,12.0,69.0,25.388074858552155,65.0,,14.285714285714285,580,MNP,117.87320470042073,
40,Ohio,US,2020-04-27 02:32:46,40.3888,-82.7649,15972,728,,15244.0,39.0,142.94075637246215,115783.0,3178.0,4.557976458802905,84000039,USA,1036.1951912767836,19.89732031054345
41,Oklahoma,US,2020-04-27 02:32:46,35.5653,-96.9289,3254,195,2139.0,3059.0,40.0,88.96461483024271,53144.0,653.0,5.992624462200369,84000040,USA,1452.9611218618375,20.067609096496614
42,Oregon,US,2020-04-27 02:32:46,44.572,-122.0709,2311,92,,2219.0,41.0,57.67300529014439,48964.0,546.0,3.9809606231068795,84000041,USA,1221.9390008769494,23.626135871916922
43,Pennsylvania,US,2020-04-27 02:32:46,40.5908,-77.2098,42616,1816,,40800.0,42.0,338.55817403571183,198593.0,2736.0,4.261310305988361,84000042,USA,1577.700475320868,6.420123897127839
44,Puerto Rico,US,2020-04-27 02:32:46,18.2208,-66.5901,1371,84,,1287.0,72.0,46.73744668317534,10684.0,,6.12691466083151,630,PRI,364.2180017235925,
45,Rhode Island,US,2020-04-27 02:32:46,41.6809,-71.5118,7439,226,433.0,7213.0,44.0,702.2157696951276,53403.0,691.0,3.0380427476811405,84000044,USA,5041.057769730998,9.28888291437021
46,South Carolina,US,2020-04-27 02:32:46,33.8569,-80.945,5498,174,3701.0,5324.0,45.0,109.08784269763242,50761.0,944.0,3.1647871953437616,84000045,USA,1007.167694284198,17.169879956347767
47,South Dakota,US,2020-04-27 02:32:46,44.2998,-99.4388,2212,11,1257.0,2201.0,46.0,300.58758622189123,16274.0,135.0,0.4972875226039783,84000046,USA,2211.4658129182003,6.1030741410488245
48,Tennessee,US,2020-04-27 02:32:46,35.7478,-86.6923,9667,181,4527.0,9486.0,47.0,147.25216373246383,148221.0,828.0,1.8723492293369195,84000047,USA,2257.770038335525,8.565221888900382
49,Texas,US,2020-04-27 02:32:46,31.0545,-97.5635,24967,651,10763.0,24316.0,48.0,108.62508968520216,276021.0,1542.0,2.6074418232066328,84000048,USA,1200.8974197940954,6.176152521328152
50,Utah,US,2020-04-27 02:32:46,40.15,-111.8624,4123,41,1568.0,4082.0,49.0,143.86496024609528,95702.0,345.0,0.994421537715256,84000049,USA,3339.3559120717464,8.367693427116178
51,Vermont,US,2020-04-27 02:32:46,44.0459,-72.7107,851,46,,805.0,50.0,139.37316468798264,14797.0,34.0,5.405405405405406,84000050,USA,2423.3897977533247,3.9952996474735607
52,Virgin Islands,US,2020-04-27 02:32:46,18.3358,-64.8963,57,4,51.0,53.0,78.0,53.13793489204609,757.0,,7.0175438596491215,850,VIR,705.7090651452437,
53,Virginia,US,2020-04-27 02:32:46,37.7693,-78.17,12970,449,1815.0,12521.0,51.0,164.02709924967402,76118.0,2014.0,3.4618350038550503,84000051,USA,962.637990800824,15.528141865844256
54,Washington,US,2020-04-27 02:32:46,47.4009,-121.4905,13521,749,,12772.0,53.0,179.10025468239013,170594.0,508.0,5.539531099770727,84000053,USA,2259.70185986892,3.757118556319799
55,West Virginia,US,2020-04-27 02:32:46,38.4912,-80.9545,1055,34,455.0,1021.0,54.0,79.74312886338453,39063.0,100.0,3.2227488151658767,84000054,USA,2952.6121732610327,9.47867298578199
56,Wisconsin,US,2020-04-27 02:32:46,44.2685,-89.6165,5912,272,,5640.0,55.0,114.25101713745931,65146.0,1397.0,4.600811907983761,84000055,USA,1258.9642696950145,23.629905277401896
57,Wyoming,US,2020-04-27 02:32:46,42.756,-107.3025,502,7,334.0,495.0,56.0,100.95728420883276,8159.0,54.0,1.3944223107569722,84000056,USA,1640.8575335853916,10.756972111553784
58,Recovered,US,2020-04-27 02:32:46,,,0,0,106988.0,-106988.0,,,,,,84070001,USA,,
