,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
23,Maine,US,2020-04-22 23:40:26,44.6939,-69.3819,907,39,455.0,868.0,23.0,77.25684536535589,17691.0,144.0,4.299889746416759,84000023,USA,1506.8917876058554,15.87651598676957
24,Maryland,US,2020-04-22 23:40:26,39.0639,-76.8021,14775,698,981.0,14077.0,24.0,248.597799047168,76529.0,3325.0,4.7241962774957695,84000024,USA,1287.6440584284746,22.50423011844332
25,Massachusetts,US,2020-04-22 23:40:26,42.2302,-71.5301,42944,2182,,40762.0,25.0,625.6618081136727,180462.0,3977.0,5.081035767511176,84000025,USA,2629.195725032825,9.260897913561847
26,Michigan,US,2020-04-22 23:40:26,43.3266,-84.5361,33966,2813,3237.0,31153.0,26.0,426.31976693615707,118225.0,3305.0,8.281811222987692,84000026,USA,1483.8854868405808,9.730318553847962
27,Minnesota,US,2020-04-22 23:40:26,45.6945,-93.9002,2722,179,1317.0,2543.0,27.0,55.02940899385135,49344.0,660.0,6.576047024246877,84000027,USA,997.5647161618663,24.246877296105804
28,Mississippi,US,2020-04-22 23:40:26,32.7416,-89.6787,4894,193,,4701.0,28.0,169.03805808636758,53835.0,910.0,3.9436044135676336,84000028,USA,1859.4531788066204,18.59419697588884
29,Missouri,US,2020-04-22 23:40:26,38.4561,-92.2884,6277,238,,6039.0,29.0,107.12598575703957,58156.0,1001.0,3.7916202007328335,84000029,USA,992.5153461345217,15.947108491317508
30,Montana,US,2020-04-22 23:40:26,46.9219,-110.4544,439,14,296.0,425.0,30.0,50.69360163605227,11583.0,59.0,3.1890660592255125,84000030,USA,1337.5489470396208,13.439635535307515
31,Nebraska,US,2020-04-22 23:40:26,41.1254,-98.2681,1813,38,,1775.0,31.0,118.86404523258804,16679.0,,2.095973524544953,84000031,USA,1093.5098788937316,
32,Nevada,US,2020-04-22 23:40:26,38.3135,-117.0554,4081,172,,3909.0,32.0,135.28040767766865,33888.0,,4.214653271257045,84000032,USA,1123.3478204804792,
33,New Hampshire,US,2020-04-22 23:40:26,43.4525,-71.5639,1588,48,546.0,1540.0,33.0,119.56498823926249,15041.0,206.0,3.022670025188917,84000033,USA,1132.479211654123,12.972292191435768
34,New Jersey,US,2020-04-22 23:40:26,40.2989,-74.521,95914,5150,,90764.0,34.0,1079.84629916721,191659.0,7210.0,5.369393414934212,84000034,USA,2157.7899144242583,7.517150780907898
35,New Mexico,US,2020-04-22 23:40:26,34.8405,-106.2485,2210,71,529.0,2139.0,35.0,132.53111032885107,40877.0,306.0,3.2126696832579187,84000035,USA,2451.3457904581196,13.846153846153848
36,New York,US,2020-04-22 23:40:26,42.1657,-74.9481,263292,19413,23887.0,243879.0,36.0,1561.5420770682683,669982.0,57103.0,7.373182626133722,84000036,USA,3973.5543954178343,21.688087750482353
37,North Carolina,US,2020-04-22 23:40:26,35.6301,-79.8064,7495,265,,7230.0,37.0,75.57062374752655,90336.0,434.0,3.535690460306871,84000037,USA,910.8402757647176,5.790527018012008
38,North Dakota,US,2020-04-22 23:40:26,47.5289,-99.784,679,14,229.0,665.0,38.0,111.96897189727218,15589.0,62.0,2.061855670103093,84000038,USA,2570.66907644562,9.131075110456553
39,Northern Mariana Islands,US,2020-04-22 23:40:26,15.0979,145.6739,14,2,11.0,12.0,69.0,25.388074858552155,65.0,,14.285714285714285,580,MNP,117.87320470042073,
40,Ohio,US,2020-04-22 23:40:26,40.3888,-82.7649,14117,610,,13507.0,39.0,126.33951024981519,97998.0,2882.0,4.3210313806049445,84000039,USA,877.0290660523758,20.415102358858114
41,Oklahoma,US,2020-04-22 23:40:26,35.5653,-96.9289,2894,170,1772.0,2724.0,40.0,79.12218663759141,45913.0,588.0,5.874222529371113,84000040,USA,1255.2650155811107,20.317899101589497
42,Oregon,US,2020-04-22 23:40:26,44.572,-122.0709,2059,78,,1981.0,41.0,51.384127171097916,41185.0,488.0,3.788246721709568,84000041,USA,1027.807322749717,23.700825643516268
43,Pennsylvania,US,2020-04-22 23:40:26,40.5908,-77.2098,36082,1673,,34409.0,42.0,286.649522140899,171317.0,2764.0,4.636660938972341,84000042,USA,1361.009261809556,7.660329250041572
44,Puerto Rico,US,2020-04-22 23:40:26,18.2208,-66.5901,1252,63,,1189.0,72.0,42.680731763191474,9757.0,,5.031948881789138,630,PRI,332.6165333973317,
45,Rhode Island,US,2020-04-22 23:40:26,41.6809,-71.5118,5841,181,315.0,5660.0,44.0,551.3701184015647,41722.0,576.0,3.0987844547166583,84000044,USA,3938.4119294555867,9.861325115562405
46,South Carolina,US,2020-04-22 23:40:26,33.8569,-80.945,4761,140,3317.0,4621.0,45.0,94.4647542894558,43111.0,837.0,2.9405587061541687,84000045,USA,855.3812270894201,17.580340264650285
47,South Dakota,US,2020-04-22 23:40:26,44.2998,-99.4388,1858,9,937.0,1849.0,46.0,252.48270126594662,13446.0,111.0,0.4843918191603875,84000046,USA,1827.1702912927442,5.974165769644777
48,Tennessee,US,2020-04-22 23:40:26,35.7478,-86.6923,7394,157,4012.0,7237.0,47.0,112.6287885215514,114980.0,775.0,2.1233432512848256,84000047,USA,1751.4279286188778,10.481471463348662
49,Texas,US,2020-04-22 23:40:26,31.0545,-97.5635,21321,556,7341.0,20765.0,48.0,92.76226768046602,216783.0,1678.0,2.607757609868205,84000048,USA,943.167894309576,7.870174944890016
50,Utah,US,2020-04-22 23:40:26,40.15,-111.8624,3445,32,970.0,3413.0,49.0,120.20732186461271,76460.0,288.0,0.9288824383164006,84000049,USA,2667.9395732273692,8.359941944847606
51,Vermont,US,2020-04-22 23:40:26,44.0459,-72.7107,823,40,1710.0,783.0,50.0,134.78744364066944,13462.0,37.0,4.860267314702309,84000050,USA,2204.7491692475,4.4957472660996345
52,Virgin Islands,US,2020-04-22 23:40:26,18.3358,-64.8963,54,3,48.0,51.0,78.0,50.34120147667525,637.0,,5.5555555555555545,850,VIR,593.8397285304097,
53,Virginia,US,2020-04-22 23:40:26,37.7693,-78.17,10266,349,1497.0,9917.0,51.0,129.83054748628786,58354.0,1581.0,3.399571400740308,84000051,USA,737.9828334321879,15.400350672121569
54,Washington,US,2020-04-22 23:40:26,47.4009,-121.4905,12596,686,,11910.0,53.0,159.6285163210919,145031.0,543.0,5.368849058169446,84000053,USA,1921.0923035900985,4.505850136918098
55,West Virginia,US,2020-04-22 23:40:26,38.4912,-80.9545,939,27,330.0,912.0,54.0,70.97516398361903,25836.0,103.0,2.8753993610223643,84000054,USA,1952.8374192553574,10.969116080937168
56,Wisconsin,US,2020-04-22 23:40:26,44.2685,-89.6165,4845,248,,4597.0,55.0,93.63095027587794,54347.0,1302.0,5.1186790505675965,84000055,USA,1050.2706407932174,26.87306501547988
57,Wyoming,US,2020-04-22 23:40:26,42.756,-107.3025,447,6,254.0,441.0,56.0,89.89622717400049,7623.0,52.0,1.342281879194631,84000056,USA,1533.0625050277529,11.6331096196868
58,Recovered,US,2020-04-22 23:40:26,,,0,0,77366.0,-77366.0,,,,,,84070001,USA,,
