,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
44,Puerto Rico,US,2020-04-19 23:41:01,18.2208,-66.5901,1213,62,,1151.0,72.0,41.351220150759794,9493.0,,5.111294311624072,630,PRI,323.6167624824095,
45,Rhode Island,US,2020-04-19 23:41:01,41.6809,-71.5118,4706,150,244.0,4556.0,44.0,444.23005944149355,34699.0,331.0,3.1874203144921376,84000044,USA,3275.4651152911993,7.033574160645983
46,South Carolina,US,2020-04-19 23:41:01,33.8569,-80.945,4377,120,2633.0,4257.0,45.0,86.84566887732578,40480.0,776.0,2.7416038382453736,84000045,USA,803.1785871953729,17.72903815398675
47,South Dakota,US,2020-04-19 23:41:01,44.2998,-99.4388,1635,7,646.0,1628.0,46.0,222.179341533812,12062.0,74.0,0.4281345565749236,84000046,USA,1639.0992156457742,4.525993883792049
48,Tennessee,US,2020-04-19 23:41:01,35.7478,-86.6923,7070,148,3344.0,6922.0,47.0,107.6934723894196,97098.0,724.0,2.093352192362093,84000047,USA,1479.0411290053555,10.24045261669024
49,Texas,US,2020-04-19 23:41:01,31.0545,-97.5635,19260,490,5334.0,18770.0,48.0,83.7953789937515,182710.0,1471.0,2.544132917964694,84000048,USA,794.9249063316893,7.637590861889928
50,Utah,US,2020-04-19 23:41:01,40.15,-111.8624,3069,27,679.0,3042.0,49.0,107.08745161175513,63555.0,259.0,0.8797653958944281,84000049,USA,2217.641898724372,8.439231019876182
51,Vermont,US,2020-04-19 23:41:01,44.0459,-72.7107,813,38,15.0,775.0,50.0,133.14968612377191,12726.0,53.0,4.6740467404674035,84000050,USA,2084.210216003839,6.519065190651907
52,Virgin Islands,US,2020-04-19 23:41:01,18.3358,-64.8963,53,3,48.0,50.0,78.0,49.40895700488496,601.0,,5.660377358490566,850,VIR,560.2789275459596,
53,Virginia,US,2020-04-19 23:41:01,37.7693,-78.17,8542,277,1267.0,8265.0,51.0,108.02771640637744,54733.0,1422.0,3.242800280964645,84000051,USA,692.189300172121,16.64715523296652
54,Washington,US,2020-04-19 23:41:01,47.4009,-121.4905,12255,636,,11619.0,53.0,162.33071674674142,135706.0,586.0,5.189718482252142,84000053,USA,1797.5726027607745,4.78172174622603
55,West Virginia,US,2020-04-19 23:41:01,38.4912,-80.9545,890,18,265.0,872.0,54.0,67.27145468095945,20031.0,72.0,2.02247191011236,84000054,USA,1514.0612457464033,8.089887640449438
56,Wisconsin,US,2020-04-19 23:41:01,44.2685,-89.6165,4346,220,,4126.0,55.0,83.98763878203624,49669.0,1190.0,5.062126092959042,84000055,USA,959.8670111976433,27.38150023009664
57,Wyoming,US,2020-04-19 23:41:01,42.756,-107.3025,313,2,227.0,311.0,56.0,62.94747003459094,7281.0,50.0,0.6389776357827476,84000056,USA,1464.2828412838874,15.974440894568689
58,Alberta,Canada,,53.9333,-116.5765,2803,51,0.0,2752.0,,63.51478061228883,,,1.8194791295041028,12401,CAN,,
59,Anguilla,United Kingdom,,18.2206,-63.0686,3,0,1.0,2.0,,19.99733368884149,,,0.0,660,AIA,,
60,Anhui,China,,31.8257,117.2264,991,6,984.0,1.0,,1.5670461733080334,,,0.6054490413723511,15601,CHN,,
61,Aruba,Netherlands,,12.5211,-69.9683,97,2,49.0,46.0,,90.8528932431673,,,2.061855670103093,533,ABW,,
62,Australian Capital Territory,Australia,,-35.4735,149.0124,103,3,88.0,12.0,,24.05979911235693,,,2.9126213592233015,3601,AUS,,
63,Beijing,China,,40.1824,116.4142,593,8,510.0,75.0,,2.7530176415970287,,,1.349072512647555,15602,CHN,,
64,Bermuda,United Kingdom,,32.3078,-64.7505,86,5,35.0,46.0,,138.10158495656222,,,5.813953488372092,60,BMU,,
65,"Bonaire, Sint Eustatius and Saba",Netherlands,,12.1784,-68.2385,5,0,0.0,5.0,,19.06868540482819,,,0.0,535,BES,,
66,British Columbia,Canada,,53.7267,-127.6476,1647,81,0.0,1566.0,,32.22513689813393,,,4.918032786885246,12402,CAN,,
67,British Virgin Islands,United Kingdom,,18.4207,-64.64,4,1,2.0,1.0,,13.228825611006384,,,25.0,92,VGB,,
68,Cayman Islands,United Kingdom,,19.3133,-81.2546,61,1,7.0,53.0,,92.8180158247109,,,1.639344262295082,136,CYM,,
69,Channel Islands,United Kingdom,,49.3723,-2.3644,488,21,73.0,394.0,,286.21868749963335,,,4.30327868852459,8261,GBR,,
70,Chongqing,China,,30.0572,107.874,579,6,570.0,3.0,,1.8665377176015476,,,1.0362694300518134,15603,CHN,,
71,Curacao,Netherlands,,12.1696,-68.99,14,1,11.0,2.0,,8.531383302864107,,,7.142857142857142,531,CUW,,
72,Falkland Islands (Malvinas),United Kingdom,,-51.7963,-59.5236,11,0,3.0,8.0,,315.81969566465693,,,0.0,238,FLK,,
73,Faroe Islands,Denmark,,61.8926,-6.9118,185,0,176.0,9.0,,378.5940857464443,,,0.0,234,FRO,,
74,French Guiana,France,,4.0,-53.0,96,0,64.0,32.0,,32.14120703624591,,,0.0,254,GUF,,
75,French Polynesia,France,,-17.6797,-149.4068,55,0,2.0,53.0,,19.579642867314103,,,0.0,258,PYF,,
76,Fujian,China,,26.0789,117.9874,355,1,339.0,15.0,,0.9007866023851814,,,0.28169014084507044,15604,CHN,,
77,Gansu,China,,37.8099,101.0583,139,2,137.0,0.0,,0.5271141448615851,,,1.4388489208633093,15605,CHN,,
78,Gibraltar,United Kingdom,,36.1408,-5.3536,132,0,120.0,12.0,,391.7960286129827,,,0.0,292,GIB,,
79,Greenland,Denmark,,71.7069,-42.6043,11,0,11.0,0.0,,19.375748608468964,,,0.0,304,GRL,,
80,Guadeloupe,France,,16.265,-61.551,148,8,73.0,67.0,,36.9882562286474,,,5.405405405405406,312,GLP,,
81,Guangdong,China,,23.3417,113.4244,1580,8,1490.0,82.0,,1.3925612550678654,,,0.5063291139240507,15606,CHN,,
82,Guangxi,China,,23.8298,108.7881,254,2,252.0,0.0,,0.5156313438895656,,,0.7874015748031497,15607,CHN,,
83,Guizhou,China,,26.8154,106.8748,147,2,145.0,0.0,,0.4083333333333333,,,1.3605442176870748,15608,CHN,,
84,Hainan,China,,19.1959,109.7453,168,6,162.0,0.0,,1.7987152034261242,,,3.571428571428572,15609,CHN,,
85,Hebei,China,,39.549,116.1306,328,6,316.0,6.0,,0.4340921122286924,,,1.8292682926829267,15610,CHN,,
86,Heilongjiang,China,,47.861999999999995,127.7615,898,13,472.0,413.0,,2.3800689106811554,,,1.447661469933185,15611,CHN,,
87,Henan,China,,33.882,113.61399999999999,1276,22,1254.0,0.0,,1.3284747527329517,,,1.7241379310344829,15612,CHN,,
88,Hong Kong,China,,22.3,114.2,1025,4,602.0,419.0,,13.672157405080547,,,0.3902439024390244,344,HKG,,
89,Hubei,China,,30.9756,112.2707,68128,4512,63507.0,109.0,,115.13942876457665,,,6.622827618600283,15613,CHN,,
90,Hunan,China,,27.6104,111.7088,1019,4,1015.0,0.0,,1.4770256558921582,,,0.3925417075564279,15614,CHN,,
91,Inner Mongolia,China,,44.0935,113.9448,193,1,104.0,88.0,,0.7616416732438832,,,0.5181347150259067,15615,CHN,,
92,Isle of Man,United Kingdom,,54.2361,-4.5481,298,6,193.0,99.0,,350.4562988051557,,,2.0134228187919465,833,IMN,,
93,Jiangsu,China,,32.9711,119.455,653,0,643.0,10.0,,0.8110793690224817,,,0.0,15616,CHN,,
94,Jiangxi,China,,27.614,115.7221,937,1,936.0,0.0,,2.01592082616179,,,0.10672358591248668,15617,CHN,,
95,Jilin,China,,43.6661,126.1923,104,1,97.0,6.0,,0.38461538461538464,,,0.9615384615384616,15618,CHN,,
96,Liaoning,China,,41.2956,122.6085,146,2,142.0,2.0,,0.3349392062399633,,,1.3698630136986298,15619,CHN,,
97,Macau,China,,22.1667,113.55,45,0,20.0,25.0,,6.930092308829553,,,0.0,446,MAC,,
98,Manitoba,Canada,,53.7609,-98.8139,254,5,0.0,249.0,,18.438973892881176,,,1.9685039370078738,12403,CAN,,
99,Martinique,France,,14.6415,-61.0242,163,12,73.0,78.0,,43.43597191318136,,,7.361963190184048,474,MTQ,,
100,Mayotte,France,,-12.8275,45.166244,271,4,117.0,150.0,,99.33544222599363,,,1.4760147601476017,175,MYT,,
101,Montserrat,United Kingdom,,16.742498,-62.187366000000004,11,0,2.0,9.0,,220.0440088017604,,,0.0,500,MSR,,
102,New Brunswick,Canada,,46.5653,-66.4619,118,0,0.0,118.0,,15.12834089536701,,,0.0,12404,CAN,,
103,New Caledonia,France,,-20.904304999999997,165.618042,18,0,15.0,3.0,,6.3049273006854865,,,0.0,540,NCL,,
104,New South Wales,Australia,,-33.8688,151.2093,2926,26,1379.0,1521.0,,36.043360433604335,,,0.8885850991114149,3602,AUS,,
105,Newfoundland and Labrador,Canada,,53.1355,-57.6604,257,3,0.0,254.0,,49.293681010424564,,,1.1673151750972763,12405,CAN,,
106,Ningxia,China,,37.2692,106.1655,75,0,75.0,0.0,,1.0901162790697674,,,0.0,15620,CHN,,
107,Northern Territory,Australia,,-12.4634,130.8456,28,0,9.0,19.0,,11.400651465798044,,,0.0,3603,AUS,,
108,Northwest Territories,Canada,,64.8255,-124.8457,5,0,0.0,5.0,,11.134865490824868,,,0.0,12406,CAN,,
109,Nova Scotia,Canada,,44.681999999999995,-63.7443,675,9,0.0,666.0,,69.05674623026897,,,1.3333333333333333,12407,CAN,,
110,Ontario,Canada,,51.2538,-85.3232,11561,591,0.0,10970.0,,78.58303390870488,,,5.112014531614912,12408,CAN,,
111,Prince Edward Island,Canada,,46.5107,-63.4168,26,0,0.0,26.0,,16.439256945586063,,,0.0,12409,CAN,,
112,Qinghai,China,,35.7452,95.9956,18,0,18.0,0.0,,0.29850746268656714,,,0.0,15621,CHN,,
113,Quebec,Canada,,52.9399,-73.5491,17950,820,0.0,17130.0,,210.24461697647394,,,4.568245125348191,12410,CAN,,
114,Queensland,Australia,,-27.4698,153.0251,1015,6,738.0,271.0,,19.841657706969016,,,0.5911330049261084,3604,AUS,,
115,Recovered,Canada,,,,0,0,11847.0,-11847.0,,,,,,12415,CAN,,
116,Recovered,US,,,,0,0,70337.0,-70337.0,,,,,,84070001,USA,,
117,Reunion,France,,-21.1151,55.5364,408,0,237.0,171.0,,45.570909675776385,,,0.0,638,REU,,
118,Saint Barthelemy,France,,17.9,-62.8333,6,0,5.0,1.0,,60.69802731411229,,,0.0,652,BLM,,
119,Saint Pierre and Miquelon,France,,46.8852,-56.3159,1,0,0.0,1.0,,17.25625539257981,,,0.0,666,SPM,,
120,Saskatchewan,Canada,,52.9399,-106.4509,315,4,0.0,311.0,,26.65727879113049,,,1.2698412698412698,12411,CAN,,
121,Shaanxi,China,,35.1917,108.8701,256,3,252.0,1.0,,0.6625258799171843,,,1.171875,15622,CHN,,
122,Shandong,China,,36.3427,118.1498,787,7,765.0,15.0,,0.7833184035035334,,,0.8894536213468869,15623,CHN,,
123,Shanghai,China,,31.201999999999998,121.4491,635,7,521.0,107.0,,2.6196369636963697,,,1.1023622047244095,15624,CHN,,
124,Shanxi,China,,37.5777,112.2922,197,0,135.0,62.0,,0.5298547606239914,,,0.0,15625,CHN,,
125,Sichuan,China,,30.6171,102.7103,561,3,554.0,4.0,,0.6725812252727491,,,0.5347593582887701,15626,CHN,,
126,Sint Maarten,Netherlands,,18.0425,-63.0548,67,10,12.0,45.0,,156.24271256004852,,,14.92537313432836,534,SXM,,
127,South Australia,Australia,,-34.9285,138.6007,435,4,331.0,100.0,,24.765157984628523,,,0.9195402298850576,3605,AUS,,
128,St Martin,France,,18.0708,-63.0501,37,2,19.0,16.0,,95.708631883908,,,5.405405405405406,663,MAF,,
129,Tasmania,Australia,,-42.8821,147.3272,180,7,67.0,106.0,,33.61344537815126,,,3.888888888888889,3606,AUS,,
130,Tianjin,China,,39.3054,117.323,189,3,174.0,12.0,,1.2115384615384617,,,1.5873015873015872,15627,CHN,,
131,Tibet,China,,31.6927,88.0924,1,0,1.0,0.0,,0.02906976744186046,,,0.0,15628,CHN,,
132,Turks and Caicos Islands,United Kingdom,,21.69400000000001,-71.7979,11,1,0.0,10.0,,28.4105583966114,,,9.090909090909092,796,TCA,,
133,Victoria,Australia,,-37.8136,144.9631,1319,14,1172.0,133.0,,19.894719377366176,,,1.061410159211524,3607,AUS,,
134,Western Australia,Australia,,-31.9505,115.8605,541,7,340.0,194.0,,20.565650421956967,,,1.2939001848428835,3608,AUS,,
135,Xinjiang,China,,41.1129,85.2401,76,3,73.0,0.0,,0.30558906312826695,,,3.947368421052632,15629,CHN,,
136,Yukon,Canada,,64.2823,-135.0,9,0,0.0,9.0,,21.909537952188522,,,0.0,12412,CAN,,
137,Yunnan,China,,24.974,101.48700000000001,184,2,178.0,4.0,,0.3809523809523809,,,1.0869565217391304,15630,CHN,,
138,Zhejiang,China,,29.1832,120.0934,1268,1,1247.0,20.0,,2.2102143977688686,,,0.07886435331230282,15631,CHN,,
139,Grand Princess,Canada,,,,13,0,0.0,13.0,,,,,0.0,12414,CAN,,
