,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
31,Nebraska,US,2020-04-14 23:33:31,41.1254,-98.2681,897,20,,877.0,31.0,58.80918289,11357.0,,2.229654404,84000031,USA,744.5885062000001,
32,Nevada,US,2020-04-14 23:33:31,38.3135,-117.0554,3134,126,,3008.0,32.0,103.8884581,26661.0,,4.020421187,84000032,USA,883.7811686000001,
33,New Hampshire,US,2020-04-14 23:33:31,43.4525,-71.5639,922,25,249.0,897.0,33.0,69.41997428,11610.0,152.0,2.7114967460000003,84000033,USA,874.1495677000001,16.48590022
34,New Jersey,US,2020-04-14 23:33:31,40.2989,-74.521,68824,2805,,66019.0,34.0,774.8539493,139774.0,8185.0,4.075613158,84000034,USA,1573.643437,11.89265373
35,New Mexico,US,2020-04-14 23:33:31,34.8405,-106.2485,1345,31,304.0,1314.0,35.0,80.65807393,31970.0,181.0,2.3048327140000002,84000035,USA,1917.203438,13.45724907
36,New York,US,2020-04-14 23:33:31,42.1657,-74.9481,203020,10842,23887.0,192178.0,36.0,1204.0786369999998,499143.0,46201.0,5.340360556,84000036,USA,2960.336041,22.75687124
37,North Carolina,US,2020-04-14 23:33:31,35.6301,-79.8064,5113,112,,5001.0,37.0,51.55338215,65039.0,418.0,2.190494817,84000037,USA,655.7755568,8.175239585
38,North Dakota,US,2020-04-14 23:33:31,47.5289,-99.78399999999999,341,8,138.0,333.0,38.0,56.23184008,10916.0,42.0,2.346041056,84000038,USA,1800.078494,12.31671554
39,Northern Mariana Islands,US,2020-04-14 23:33:31,15.0979,145.6739,11,2,,9.0,69.0,19.947773100000003,40.0,,18.18181818,580,MNP,72.53735674,
40,Ohio,US,2020-04-14 23:33:31,40.3888,-82.7649,7285,324,,6961.0,39.0,65.19680755,67874.0,2156.0,4.447494852,84000039,USA,607.4355684,29.59505834
41,Oklahoma,US,2020-04-14 23:33:31,35.5653,-96.9289,2184,108,1060.0,2076.0,40.0,59.71073104,28269.0,488.0,4.945054945,84000040,USA,772.8766737999999,22.34432234
42,Oregon,US,2020-04-14 23:33:31,44.571999999999996,-122.0709,1633,55,,1578.0,41.0,40.75292845,32363.0,381.0,3.368034293,84000041,USA,807.6466769,23.3312921
43,Pennsylvania,US,2020-04-14 23:33:31,40.5908,-77.2098,25465,691,,24774.0,42.0,202.3039211,133631.0,2317.0,2.713528372,84000042,USA,1061.616936,9.098763007999999
44,Puerto Rico,US,2020-04-14 23:33:31,18.2208,-66.5901,923,45,,878.0,72.0,31.46510816,7207.0,,4.875406283999999,630,PRI,245.68692799999997,
45,Rhode Island,US,2020-04-14 23:33:31,41.6809,-71.5118,3251,80,135.0,3171.0,44.0,306.88311160000006,22900.0,331.0,2.460781298,84000044,USA,2161.6804850000003,10.18148262
46,South Carolina,US,2020-04-14 23:33:31,33.8569,-80.945,3553,97,,3456.0,45.0,70.49638143,33872.0,675.0,2.73008725,84000045,USA,672.0668257,18.99802983
47,South Dakota,US,2020-04-14 23:33:31,44.2998,-99.4388,988,6,261.0,982.0,46.0,134.25883149999999,9296.0,45.0,0.607287449,84000046,USA,1263.2288429999999,4.55465587
48,Tennessee,US,2020-04-14 23:33:31,35.7478,-86.6923,5827,124,1969.0,5703.0,47.0,88.75952809,78831.0,633.0,2.1280247130000003,84000047,USA,1200.789833,10.86322293
49,Texas,US,2020-04-14 23:33:31,31.0545,-97.5635,15006,342,2580.0,14664.0,48.0,65.28730307,146467.0,1409.0,2.279088365,84000048,USA,637.2407982999999,9.389577502
50,Utah,US,2020-04-14 23:33:31,40.15,-111.8624,2417,18,218.0,2399.0,49.0,84.33703829999999,46476.0,213.0,0.744724866,84000049,USA,1621.699707,8.812577576
51,Vermont,US,2020-04-14 23:33:31,44.0459,-72.7107,752,29,15.0,723.0,50.0,123.15936529999999,10585.0,64.0,3.8563829789999997,84000050,USA,1733.566332,8.510638298
52,Virgin Islands,US,2020-04-14 23:33:31,18.3358,-64.8963,51,1,44.0,50.0,78.0,47.54446806,377.0,,1.960784314,850,VIR,351.4561659,
53,Virginia,US,2020-04-14 23:33:31,37.7693,-78.17,6182,154,721.0,6028.0,51.0,78.18161354,42763.0,1282.0,2.491103203,84000051,USA,540.8088547,20.73762536
54,Washington,US,2020-04-14 23:33:31,47.4009,-121.4905,10799,530,,10269.0,53.0,143.04442350000002,93929.0,387.0,4.907861839,84000053,USA,1244.1910970000001,3.5836651539999997
55,West Virginia,US,2020-04-14 23:33:31,38.4912,-80.9545,640,9,147.0,631.0,54.0,48.37497865,17038.0,164.0,1.40625,84000054,USA,1287.832635,25.625
56,Wisconsin,US,2020-04-14 23:33:31,44.2685,-89.6165,3555,170,,3385.0,55.0,68.70134742,41552.0,1049.0,4.781997187,84000055,USA,803.0037659,29.50773558
57,Wyoming,US,2020-04-14 23:33:31,42.756,-107.3025,282,1,140.0,281.0,56.0,56.71305607,5964.0,43.0,0.354609929,84000056,USA,1199.420803,15.24822695
58,Recovered,US,,,,0,0,47763.0,-47763.0,,,,,,84070001,USA,,
