,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
21,Kentucky,US,2020-04-25 06:32:46,37.6681,-84.6701,3779,200,1341.0,3579.0,21.0,110.39046207712259,44962.0,1143.0,5.292405398253506,84000021,USA,1313.4098851314068,30.24609685101879
22,Louisiana,US,2020-04-25 06:32:46,31.1695,-91.8678,26140,1660,14927.0,24480.0,22.0,568.5988150348488,143716.0,1697.0,6.350420811017598,84000022,USA,3126.118871520595,6.491966335118593
23,Maine,US,2020-04-25 06:32:46,44.6939,-69.3819,965,47,499.0,918.0,23.0,82.19719490360356,17749.0,152.0,4.870466321243524,84000023,USA,1511.8321371441034,15.751295336787564
24,Maryland,US,2020-04-25 06:32:46,39.0639,-76.8021,16616,798,1108.0,15818.0,24.0,279.5736737034005,84716.0,3618.0,4.80259990370727,84000024,USA,1425.3950012913626,21.774193548387093
25,Massachusetts,US,2020-04-25 06:32:46,42.2302,-71.5301,50969,2556,,48413.0,25.0,742.5800274251534,215213.0,4752.0,5.014812925503739,84000025,USA,3135.491680084945,9.323314171359062
26,Michigan,US,2020-04-25 06:32:46,43.3266,-84.5361,36641,3085,3237.0,33556.0,26.0,459.89467645020704,136296.0,3022.0,8.419530034660626,84000026,USA,1710.7012587390466,8.247591495865287
27,Minnesota,US,2020-04-25 06:32:46,45.6945,-93.9002,3185,221,1594.0,2964.0,27.0,64.38966482197522,53787.0,756.0,6.938775510204081,84000027,USA,1087.386782348377,23.736263736263734
28,Mississippi,US,2020-04-25 06:32:46,32.7416,-89.6787,5434,209,,5225.0,28.0,187.6895806377853,55670.0,970.0,3.8461538461538463,84000028,USA,1922.833815624864,17.85057048214943
29,Missouri,US,2020-04-25 06:32:46,38.4561,-92.2884,6788,272,,6516.0,29.0,115.84693186534723,67017.0,877.0,4.007071302298173,84000029,USA,1143.7409889245691,12.919858573954036
30,Montana,US,2020-04-25 06:32:46,46.9219,-110.4544,444,14,325.0,430.0,30.0,51.27097750890025,12127.0,59.0,3.1531531531531534,84000030,USA,1400.3674420054806,13.288288288288289
31,Nebraska,US,2020-04-25 06:32:46,41.1254,-98.2681,2424,50,,2374.0,31.0,158.9224741554293,19973.0,,2.0627062706270634,84000031,USA,1309.471359862372,
32,Nevada,US,2020-04-25 06:32:46,38.3135,-117.0554,4398,197,,4201.0,32.0,145.7885893081075,36192.0,,4.479308776716691,84000032,USA,1199.7227431193785,
33,New Hampshire,US,2020-04-25 06:32:46,43.4525,-71.5639,1720,53,578.0,1667.0,33.0,129.5036396546168,17727.0,224.0,3.081395348837209,84000033,USA,1334.7157093938326,13.023255813953488
34,New Jersey,US,2020-04-25 06:32:46,40.2989,-74.521,102196,5683,,96513.0,34.0,1150.5720998987865,205962.0,6847.0,5.56088300911973,84000034,USA,2318.820020738129,6.6998708364319555
35,New Mexico,US,2020-04-25 06:32:46,34.8405,-106.2485,2521,84,614.0,2437.0,35.0,151.18141590001517,51510.0,412.0,3.332011106703689,84000035,USA,3088.9943407416827,16.342721142403807
36,New York,US,2020-04-25 06:32:46,42.1657,-74.9481,271590,21411,23887.0,250179.0,36.0,1610.7561669590075,730656.0,57103.0,7.883574505688722,84000036,USA,4333.402032201482,21.02544276298833
37,North Carolina,US,2020-04-25 06:32:46,35.6301,-79.8064,8290,294,,7996.0,37.0,83.58645375143365,100584.0,477.0,3.5464414957780463,84000037,USA,1014.1688617773464,5.753920386007238
38,North Dakota,US,2020-04-25 06:32:46,47.5289,-99.784,748,15,285.0,733.0,38.0,123.34726211952812,17449.0,67.0,2.005347593582888,84000038,USA,2877.3882041759966,8.957219251336898
39,Northern Mariana Islands,US,2020-04-25 06:32:46,15.0979,145.6739,14,2,11.0,12.0,69.0,25.388074858552155,65.0,,14.285714285714285,580,MNP,117.87320470042073,
40,Ohio,US,2020-04-25 06:32:46,40.3888,-82.7649,15169,690,,14479.0,39.0,135.75434093500365,107109.0,3053.0,4.5487507416441435,84000039,USA,958.5675854181096,20.12657393368053
41,Oklahoma,US,2020-04-25 06:32:46,35.5653,-96.9289,3121,188,1961.0,2933.0,40.0,85.32838441462431,53012.0,637.0,6.023710349247036,84000040,USA,1449.3522315245318,20.410124959948735
42,Oregon,US,2020-04-25 06:32:46,44.572,-122.0709,2177,86,,2091.0,41.0,54.32891930620697,45492.0,520.0,3.9503904455672942,84000041,USA,1135.2922356811978,23.88608176389527
43,Pennsylvania,US,2020-04-25 06:32:46,40.5908,-77.2098,40208,1747,,38461.0,42.0,319.4280801020251,186143.0,2746.0,4.3449064862713875,84000042,USA,1478.7928052733596,6.829486669319539
44,Puerto Rico,US,2020-04-25 06:32:46,18.2208,-66.5901,1276,77,,1199.0,72.0,43.498892755457135,10589.0,,6.0344827586206895,630,PRI,360.9794477958743,
45,Rhode Island,US,2020-04-25 06:32:46,41.6809,-71.5118,6699,202,377.0,6497.0,44.0,632.3623391837153,47257.0,576.0,3.0153754291685324,84000044,USA,4460.896710375406,8.598298253470666
46,South Carolina,US,2020-04-25 06:32:46,33.8569,-80.945,5070,157,3701.0,4913.0,45.0,100.59573708202915,46996.0,944.0,3.0966469428007883,84000045,USA,932.4649427824544,18.61932938856016
47,South Dakota,US,2020-04-25 06:32:46,44.2998,-99.4388,2040,10,1190.0,2030.0,46.0,277.2145912715453,14824.0,124.0,0.4901960784313725,84000046,USA,2014.4260299065625,6.078431372549018
48,Tennessee,US,2020-04-25 06:32:46,35.7478,-86.6923,8728,169,4370.0,8559.0,47.0,132.9488864236003,131328.0,808.0,1.9362969752520625,84000047,USA,2000.4481388907636,9.25756186984418
49,Texas,US,2020-04-25 06:32:46,31.0545,-97.5635,23642,624,9156.0,23018.0,48.0,102.86035047613049,242547.0,1674.0,2.639370611623382,84000048,USA,1055.2605290133667,7.080619236951189
50,Utah,US,2020-04-25 06:32:46,40.15,-111.8624,3782,39,1252.0,3743.0,49.0,131.96635451145582,84697.0,315.0,1.031200423056584,84000049,USA,2955.3554542720176,8.328926493918562
51,Vermont,US,2020-04-25 06:32:46,44.0459,-72.7107,827,44,1710.0,783.0,50.0,135.4425466474285,14310.0,32.0,5.32043530834341,84000050,USA,2343.631006680413,3.8694074969770256
52,Virgin Islands,US,2020-04-25 06:32:46,18.3358,-64.8963,54,3,50.0,51.0,78.0,50.34120147667525,696.0,,5.5555555555555545,850,VIR,648.8421523660364,
53,Virginia,US,2020-04-25 06:32:46,37.7693,-78.17,11594,411,1672.0,11183.0,51.0,146.6253036777734,69440.0,1837.0,3.5449370363981365,84000051,USA,878.1836370005677,15.844402277039848
54,Washington,US,2020-04-25 06:32:46,47.4009,-121.4905,12977,722,,12255.0,53.0,171.89438688065795,160324.0,455.0,5.563689604685212,84000053,USA,2123.6646129501896,3.506203282730985
55,West Virginia,US,2020-04-25 06:32:46,38.4912,-80.9545,1010,32,439.0,978.0,54.0,76.34176317726859,29811.0,97.0,3.1683168316831685,84000054,USA,2253.2913881955983,9.603960396039604
56,Wisconsin,US,2020-04-25 06:32:46,44.2685,-89.6165,5356,263,,5093.0,55.0,103.50616505213671,59929.0,1353.0,4.910380881254667,84000055,USA,1158.1443176642085,25.26138909634055
57,Wyoming,US,2020-04-25 06:32:46,42.756,-107.3025,473,7,321.0,466.0,56.0,95.12509049955757,8045.0,54.0,1.4799154334038056,84000056,USA,1617.9309790041027,11.416490486257928
58,Recovered,US,2020-04-25 06:32:46,,,0,0,99079.0,-99079.0,,,,,,84070001,USA,,
